frequency,mean,std,count
0.470703125,0.2090603650556393,0.017069211512514497,5
0.47265625,0.2088191182792812,0.017232125294350895,5
0.474609375,0.20859791525054655,0.017486121536130335,5
0.4765625,0.20849712374366253,0.01783068488001261,5
0.478515625,0.20861100116742085,0.018251101399558947,5
0.48046875,0.20900177173129247,0.018735929068815556,5
0.482421875,0.20967552697539293,0.019293585605260614,5
0.484375,0.21057002347854542,0.019950895430268838,5
0.486328125,0.21156516316152954,0.0207332297863005,5
0.48828125,0.21251543050883584,0.02164140496805809,5
0.490234375,0.21329045300694985,0.022638372760866624,5
0.4921875,0.2138091523503284,0.02365041660625872,5
0.494140625,0.21406019671182216,0.02458100919879449,5
0.49609375,0.21410465225068984,0.025330725709187003,5
0.498046875,0.2140544287316935,0.025816303773445376,5
0.5,0.21402168890694656,0.02598419439340363,5
