frequency,mean,std,count
0.12890625,0.35354955171765023,0.01684805972661446,5
0.130859375,0.33855918473675817,0.017906520728122273,5
0.1328125,0.32558827184204436,0.018592163269501555,5
0.134765625,0.3146809697614865,0.019018405649487466,5
0.13671875,0.3057864409770556,0.019107883596194652,5
0.138671875,0.2987851094712862,0.018937451110349494,5
0.140625,0.29332520002150897,0.0187613853366463,5
0.142578125,0.28899716762978855,0.018716072378992945,5
0.14453125,0.2853978291422544,0.01870810265333036,5
0.146484375,0.28228304291491574,0.0185620674859894,5
0.1484375,0.2794891488542892,0.018159234267623676,5
0.150390625,0.27685211660796516,0.01760335964435029,5
0.15234375,0.27428584167907016,0.017154804323467103,5
0.154296875,0.2717738245958293,0.01704339996766051,5
0.15625,0.2693570667915809,0.01728289963735011,5
0.158203125,0.2671124537092351,0.01769219142548936,5
0.16015625,0.2650561233097866,0.017992018970375327,5
0.162109375,0.2630418345680032,0.018003929900521753,5
0.1640625,0.2609445610382902,0.017697918594408547,5
0.166015625,0.2587834305132861,0.016907015631246847,5
0.16796875,0.2565257554723687,0.015610688943533749,5
0.169921875,0.25411210873067225,0.014332798983038362,5
0.171875,0.2514028623161482,0.013895128698214949,5
0.173828125,0.24826197008991652,0.014569925452694138,5
0.17578125,0.24468757125764817,0.015982246834851343,5
0.177734375,0.24083751477528637,0.017492321040535126,5
0.1796875,0.23689857799628075,0.018547516937543033,5
0.181640625,0.23301049413914837,0.019089810691005342,5
0.18359375,0.22937702990426262,0.019352169236421295,5
0.185546875,0.22626223466261255,0.019767834502976016,5
0.1875,0.22402503748693178,0.020604800927456726,5
0.189453125,0.2231070906106006,0.021608901094179365,5
0.19140625,0.22372142100529283,0.022326300571081346,5
0.193359375,0.22562556984025925,0.02267614771711964,5
0.1953125,0.22846053148232928,0.022866013492431878,5
0.197265625,0.2319546656144187,0.023107701631355778,5
0.19921875,0.23585022467003275,0.023539743605285397,5
0.201171875,0.23998641554900974,0.02425830204015881,5
0.203125,0.24421145986229872,0.025126235338981114,5
0.205078125,0.24831088178631772,0.02583907846615419,5
0.20703125,0.2519474544072019,0.026257881397520083,5
0.208984375,0.2548153785240486,0.02639390564977276,5
0.2109375,0.25679122417166644,0.026292537725218338,5
0.212890625,0.2578940316293677,0.02604571460841702,5
0.21484375,0.2579137307168433,0.02575828717695738,5
0.216796875,0.25664348981478524,0.025334648813561032,5
0.21875,0.25414136756645,0.024763003522279278,5
0.220703125,0.25063403467195366,0.024100895051966324,5
0.22265625,0.24644410876432726,0.023370968986658813,5
0.224609375,0.24196385108848145,0.02254553715308371,5
0.2265625,0.2375177048841275,0.021573673950947263,5
0.228515625,0.23332941508437105,0.02039620286413475,5
0.23046875,0.22960853357366032,0.018983713859122023,5
0.232421875,0.22658730284568168,0.017316550486961617,5
0.234375,0.22451899348818527,0.015410519526218344,5
0.236328125,0.22357989611751944,0.013473129127551043,5
0.23828125,0.2238816963859978,0.011910146788669071,5
0.240234375,0.22525727927696484,0.01111736817946553,5
0.2421875,0.2272941828566879,0.011299640646327064,5
0.244140625,0.22971007683749348,0.01233074242115717,5
0.24609375,0.2324388354981337,0.013659972999094881,5
0.248046875,0.2353670174608502,0.014886344209418308,5
0.25,0.2381443308469212,0.015976035240793374,5
